1997,-1.077565439,-0.652006122,Gulf of Alaska,purple,Kittiwake,biom.1,14
1999,1.252604892,-0.59514357,Gulf of Alaska,purple,Kittiwake,biom.1,14
1996,1.51882923,-0.578233836,Gulf of Alaska,purple,Kittiwake,biom.1,14
1995,1.14967359,-0.575778247,Gulf of Alaska,purple,Kittiwake,biom.1,14
1997,0.005291105,0.00825482,Gulf of Alaska,purple,Kittiwake,biom.1,14
1996,0.712297105,0.077299823,Gulf of Alaska,purple,Kittiwake,biom.1,14
1999,0.522109002,0.639392667,Gulf of Alaska,purple,Kittiwake,biom.1,14
1998,0.032700794,0.979407164,Gulf of Alaska,purple,Kittiwake,biom.1,14
1998,-0.991429123,1.111226097,Gulf of Alaska,purple,Kittiwake,biom.1,14
1997,1.082868211,1.12617607,Gulf of Alaska,purple,Kittiwake,biom.1,14
1995,0.116037797,2.244509615,Gulf of Alaska,purple,Kittiwake,biom.1,14
1983,-2.799312477,-1.197815776,California current,orange,Common murre,all_rockfish,15
1984,0.155898063,1.403054315,California current,orange,Common murre,all_rockfish,15
1985,0.455702031,1.184794847,California current,orange,Common murre,all_rockfish,15
1986,0.155898063,0.405794133,California current,orange,Common murre,all_rockfish,15
1987,0.669847722,1.354832246,California current,orange,Common murre,all_rockfish,15
1988,0.841164275,1.814814756,California current,orange,Common murre,all_rockfish,15
1989,0.669847722,0.672670369,California current,orange,Common murre,all_rockfish,15
1990,0.541360308,-0.07503837,California current,orange,Common murre,all_rockfish,15
1991,0.798335137,0.596888418,California current,orange,Common murre,all_rockfish,15
1992,-2.627995924,-0.684438617,California current,orange,Common murre,all_rockfish,15
1993,0.24155634,0.947979192,California current,orange,Common murre,all_rockfish,15
1994,0.541360308,-0.898222533,California current,orange,Common murre,all_rockfish,15
1995,0.584189446,-0.567909703,California current,orange,Common murre,all_rockfish,15
1996,-0.358051596,-0.303071621,California current,orange,Common murre,all_rockfish,15
1997,0.24155634,-0.453757246,California current,orange,Common murre,all_rockfish,15
1998,-1.300292638,-1.389668288,California current,orange,Common murre,all_rockfish,15
1999,0.541360308,-0.543923836,California current,orange,Common murre,all_rockfish,15
2000,0.541360308,-0.267973496,California current,orange,Common murre,all_rockfish,15
2001,0.498531169,0.541834467,California current,orange,Common murre,all_rockfish,15
2002,0.327214616,0.97251423,California current,orange,Common murre,all_rockfish,15
2003,0.113068925,0.246002231,California current,orange,Common murre,all_rockfish,15
2004,0.669847722,0.486954284,California current,orange,Common murre,all_rockfish,15
2005,-0.786342978,-1.914534325,California current,orange,Common murre,all_rockfish,15
2006,-1.257463499,-1.353863798,California current,orange,Common murre,all_rockfish,15
2007,0.541360308,-0.977915879,California current,orange,Common murre,all_rockfish,15
1983,NA,-1.197815776,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1984,NA,1.403054315,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1985,NA,1.184794847,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1986,0.052399641,0.405794133,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1987,-0.736352855,1.354832246,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1988,2.297310593,1.814814756,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1989,1.447884828,0.672670369,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1990,-0.918372662,-0.07503837,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1991,-0.068946897,0.596888418,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1992,1.144518483,-0.684438617,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1993,-0.554333048,0.947979192,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1994,0.416439255,-0.898222533,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1995,-0.129620166,-0.567909703,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1996,-0.493659779,-0.303071621,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1997,0.052399641,-0.453757246,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1998,-2.495877655,-1.389668288,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1999,0.416439255,-0.543923836,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
2000,0.7198056,-0.267973496,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
2001,0.598459062,0.541834467,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
2002,0.477112524,0.97251423,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
2003,-0.554333048,0.246002231,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
2004,0.416439255,0.486954284,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
2005,-1.282412276,-1.914534325,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
2006,-0.736352855,-1.353863798,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
2007,-0.068946897,-0.977915879,California current,orange,Rhinoceros aucklet,all_rockfish.1,16
1983,-1.544639676,-1.197815776,California current,orange,Pigeon guillemot,all_rockfish.2,17
1984,0.673948477,1.403054315,California current,orange,Pigeon guillemot,all_rockfish.2,17
1985,1.050689861,1.184794847,California current,orange,Pigeon guillemot,all_rockfish.2,17
1986,-1.502779522,0.405794133,California current,orange,Pigeon guillemot,all_rockfish.2,17
1987,1.364641015,1.354832246,California current,orange,Pigeon guillemot,all_rockfish.2,17
1988,0.485577784,1.814814756,California current,orange,Pigeon guillemot,all_rockfish.2,17
1989,-0.519065907,0.672670369,California current,orange,Pigeon guillemot,all_rockfish.2,17
1990,-1.000457676,-0.07503837,California current,orange,Pigeon guillemot,all_rockfish.2,17
1991,1.092550015,0.596888418,California current,orange,Pigeon guillemot,all_rockfish.2,17
1992,-0.895807292,-0.684438617,California current,orange,Pigeon guillemot,all_rockfish.2,17
1993,-0.581856138,0.947979192,California current,orange,Pigeon guillemot,all_rockfish.2,17
1994,-0.519065907,-0.898222533,California current,orange,Pigeon guillemot,all_rockfish.2,17
1995,0.234416861,-0.567909703,California current,orange,Pigeon guillemot,all_rockfish.2,17
1996,-0.581856138,-0.303071621,California current,orange,Pigeon guillemot,all_rockfish.2,17
1997,-0.121394446,-0.453757246,California current,orange,Pigeon guillemot,all_rockfish.2,17
1998,-1.439989292,-1.389668288,California current,orange,Pigeon guillemot,all_rockfish.2,17
1999,0.841389092,-0.543923836,California current,orange,Pigeon guillemot,all_rockfish.2,17
2000,0.9251094,-0.267973496,California current,orange,Pigeon guillemot,all_rockfish.2,17
2001,1.218130476,0.541834467,California current,orange,Pigeon guillemot,all_rockfish.2,17
2002,1.511151553,0.97251423,California current,orange,Pigeon guillemot,all_rockfish.2,17
2003,0.3809274,0.246002231,California current,orange,Pigeon guillemot,all_rockfish.2,17
2004,1.343710938,0.486954284,California current,orange,Pigeon guillemot,all_rockfish.2,17
2005,-0.665576446,-1.914534325,California current,orange,Pigeon guillemot,all_rockfish.2,17
2006,-1.084177984,-1.353863798,California current,orange,Pigeon guillemot,all_rockfish.2,17
2007,-0.665576446,-0.977915879,California current,orange,Pigeon guillemot,all_rockfish.2,17
1964,1.126889846,0.182463692,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1965,1.126889846,-0.573852144,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1966,1.126889846,-0.193878926,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1967,1.126889846,-0.614054391,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1968,1.126889846,-0.603074041,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1969,-0.704803897,-0.562429038,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1970,-0.704803897,-0.643178882,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1971,-0.704803897,-0.646942308,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1972,-0.704803897,-0.640557766,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1973,-0.704803897,-0.534801063,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1974,1.126889846,-0.572612427,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1975,-0.966474431,-0.622732409,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1976,-0.181462827,-0.5595954,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1977,-0.966474431,-0.603871002,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1978,-0.940307378,-0.59413037,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1979,-0.940307378,-0.538343111,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1980,-0.966474431,-0.636015089,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1981,-0.966474431,-0.639291484,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1982,-0.966474431,-0.628311134,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1983,1.336226274,2.388274191,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1984,0.263377082,-0.547198231,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1985,1.048388686,-0.324934709,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1986,-0.966474431,-0.595547189,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1987,-0.966474431,-0.568539072,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1988,-0.338465148,-0.392366451,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1989,1.336226274,0.002359398,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1990,1.126889846,0.317663671,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1991,1.440894488,2.191637387,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1992,1.545562702,2.754725639,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1993,0.368045296,0.426900436,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1994,-0.914140325,-0.280021538,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1995,-0.966474431,-0.475516031,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1996,-0.312298095,-0.13057367,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1997,-0.966474431,-0.26954593,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1998,NA,NA,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1999,0.891386365,1.14812343,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
2000,-0.914140325,-0.078417011,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
2001,1.23155806,-0.290780509,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
2002,1.414727434,3.342537389,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
2003,-0.05062756,0.883744954,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
2004,1.336226274,1.98417077,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
2005,-0.757138004,-0.221374075,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
2006,1.336226274,-0.118459865,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
2007,-0.966474431,-0.501009923,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
2008,-0.966474431,-0.380757388,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
2009,-0.966474431,-0.039888382,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
2010,-0.966474431,NA,Norwegian Sea,black,Atlantic puffin,herring_vpa_0,18
1964,NA,0.182463692,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1965,NA,-0.573852144,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1966,NA,-0.193878926,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1967,NA,-0.614054391,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1968,NA,-0.603074041,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1969,NA,-0.562429038,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1970,NA,-0.643178882,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1971,NA,-0.646942308,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1972,NA,-0.640557766,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1973,NA,-0.534801063,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1974,NA,-0.572612427,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1975,NA,-0.622732409,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1976,NA,-0.5595954,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1977,NA,-0.603871002,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1978,NA,-0.59413037,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1979,NA,-0.538343111,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1980,NA,-0.636015089,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1981,0.623592227,-0.639291484,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1982,-0.294644457,-0.628311134,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1983,0.074591242,2.388274191,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1984,NA,-0.547198231,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1985,NA,-0.324934709,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1986,NA,-0.595547189,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1987,NA,-0.568539072,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1988,0.318992995,-0.392366451,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1989,0.614961317,0.002359398,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1990,0.955882301,0.317663671,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1991,-0.287718267,2.191637387,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1992,1.601325316,2.754725639,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1993,1.266848942,0.426900436,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1994,1.099192235,-0.280021538,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1995,0.588614328,-0.475516031,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1996,0.32877848,-0.13057367,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1997,-1.269834215,-0.26954593,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1998,-0.487172462,NA,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
1999,-0.236784898,1.14812343,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
2000,-0.29954797,-0.078417011,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
2001,-0.916669982,-0.290780509,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
2002,1.599862249,3.342537389,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
2003,0.645957907,0.883744954,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
2004,-0.221491162,1.98417077,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
2005,-0.666728956,-0.221374075,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
2006,1.024409045,-0.118459865,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
2007,-1.744354202,-0.501009923,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
2008,-2.000081984,-0.380757388,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
2009,-1.40905045,-0.039888382,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
2010,-0.90892958,NA,Norwegian Sea,black,Kittiwake,herring_vpa_0.1,19
